,repo_name,compound,rank,stars,username,issues,days_since_lc,repos_by_user,day,month,year,forks,cluster_result
22801,-0.5665380906460945,0.0,-0.6530612244897959,0.5421629021218344,-0.7419795221843003,20.796511627906977,-0.0555555555555555,0.0,0.6666666666666666,1.0,-1.5,0.8930160142348754,6
18285,-0.5212150433944069,0.4811439346323068,-0.7551020408163265,1.611567419575633,-0.6341296928327645,18.287790697674417,-0.1666666666666666,1.5,-0.8666666666666667,-0.6666666666666666,-0.5,3.320284697508897,6
17995,-0.5212150433944069,0.4811439346323068,-0.7551020408163265,1.1882956878850102,-0.6341296928327645,16.171511627906977,-0.1666666666666666,1.5,0.1333333333333333,-0.6666666666666666,-1.0,2.482651245551601,6
123463,0.5429122468659595,1.1998742928975488,0.7959183673469388,0.7961670088980151,0.6354948805460751,8.671511627906977,-0.1666666666666666,0.0,-1.0,-0.6666666666666666,1.5,0.4152580071174377,6
9229,0.910318225650916,0.0,-0.8979591836734694,5.25605749486653,1.0928327645051197,11.546511627906977,-0.1111111111111111,0.0,0.2666666666666666,-0.1666666666666666,0.0,0.3843416370106761,6
43550,0.3346190935390549,1.1351351351351353,-0.5510204081632653,0.6367556468172485,0.4982935153583617,10.031976744186046,-0.1666666666666666,0.0,0.4666666666666667,0.8333333333333334,-0.5,1.8158362989323844,6
23295,-0.5665380906460945,0.0,-0.6938775510204082,0.8336755646817249,-0.7419795221843003,21.627906976744185,-0.0555555555555555,0.0,-0.4666666666666667,0.3333333333333333,-0.5,1.0331405693950175,6
22863,-0.5665380906460945,0.0,-0.6530612244897959,0.5904859685147159,-0.7419795221843003,21.75581395348837,1.6666666666666667,0.0,-0.8666666666666667,-0.5,-1.0,0.9223754448398576,6
8655,0.910318225650916,0.0,-0.9183673469387756,2.3447638603696097,1.0928327645051197,8.020348837209303,-0.1111111111111111,0.0,-0.6,0.1666666666666666,-1.0,1.3080516014234875,6
18122,-0.5212150433944069,0.4811439346323068,-0.7551020408163265,1.4043805612594114,-0.6341296928327645,16.837209302325583,-0.1666666666666666,1.5,0.8,0.1666666666666666,-1.0,2.885008896797153,6
23563,-0.5665380906460945,0.0,-0.4285714285714285,0.8688569472963723,-0.7419795221843003,21.98837209302325,9.27777777777778,0.0,-0.4666666666666667,0.1666666666666666,0.0,1.0209074733096086,6
18337,-0.5212150433944069,0.4811439346323068,-0.7551020408163265,1.6679671457905545,-0.6341296928327645,17.587209302325583,-0.1666666666666666,1.5,0.9333333333333332,-0.5,-0.5,3.4401690391459074,6
43666,0.3346190935390549,1.1351351351351353,-0.4489795918367347,0.7627652292950035,0.4982935153583617,10.450581395348838,-0.1666666666666666,0.0,-0.9333333333333332,-0.3333333333333333,0.0,1.978870106761566,6
9246,0.910318225650916,0.0,-0.9183673469387756,5.330595482546201,1.0928327645051197,11.68313953488372,-0.1111111111111111,0.0,-0.6666666666666666,0.0,0.0,0.4205960854092527,6
44111,0.3346190935390549,1.1351351351351353,-0.8571428571428571,1.367830253251198,0.4982935153583617,9.659883720930232,-0.1666666666666666,0.0,0.3333333333333333,-0.3333333333333333,1.0,2.877224199288256,6
22897,-0.5665380906460945,0.0,-0.6530612244897959,0.626694045174538,-0.7419795221843003,22.12209302325581,1.1111111111111112,0.0,0.0,-0.3333333333333333,-1.0,0.9406138790035588,6
44165,0.3346190935390549,1.1351351351351353,-0.1836734693877551,1.5169062286105408,0.4982935153583617,9.968023255813954,-0.1666666666666666,0.0,-0.8,0.8333333333333334,1.0,3.0331405693950177,6
9557,0.910318225650916,0.0,-0.9591836734693876,6.569678302532512,1.0928327645051197,10.869186046511627,-0.1666666666666666,0.0,-0.3333333333333333,0.6666666666666666,0.5,1.1069839857651245,6
43068,0.3346190935390549,1.1351351351351353,-0.3265306122448979,0.1015058179329226,0.4982935153583617,8.281976744186046,-0.1666666666666666,0.0,0.0666666666666666,-0.1666666666666666,-1.0,1.0008896797153024,6
16323,0.1012536162005785,0.0,-0.8163265306122449,2.274880219028063,0.1187713310580204,9.226744186046512,-0.0555555555555555,1.0,-0.6666666666666666,0.0,0.0,3.444172597864769,6
8620,0.910318225650916,0.0,-0.9183673469387756,2.237371663244353,1.0928327645051197,7.848837209302325,-0.1111111111111111,0.0,0.6,-0.1666666666666666,-1.0,1.2395462633451957,6
8859,0.910318225650916,0.0,-0.9183673469387756,3.020328542094456,1.0928327645051197,8.86046511627907,-0.0555555555555555,0.0,0.7333333333333333,-0.6666666666666666,-0.5,1.676379003558719,6
8937,0.910318225650916,0.0,-0.9591836734693876,3.304722792607803,1.0928327645051197,9.607558139534884,-0.1111111111111111,0.0,0.2666666666666666,-0.1666666666666666,-0.5,1.85520462633452,6
23443,-0.5665380906460945,0.0,-0.4693877551020408,0.8563997262149213,-0.7419795221843003,21.962209302325583,1.8333333333333333,0.0,0.6,-0.6666666666666666,0.0,1.022909252669039,6
9444,0.910318225650916,0.0,-0.9183673469387756,6.191033538672143,1.0928327645051197,11.380813953488373,-0.1111111111111111,0.0,-0.2,-0.3333333333333333,0.5,0.9724199288256228,6
43263,0.3346190935390549,1.1351351351351353,-0.3265306122448979,0.3278576317590691,0.4982935153583617,9.17732558139535,-0.1666666666666666,0.0,0.8666666666666667,1.0,-1.0,1.3062722419928825,6
43466,0.3346190935390549,1.1351351351351353,-0.5714285714285714,0.557700205338809,0.4982935153583617,10.276162790697674,-0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,-0.5,1.6641459074733096,6
43104,0.3346190935390549,1.1351351351351353,-0.5102040816326531,0.1416153319644079,0.4982935153583617,8.529069767441861,-0.1666666666666666,0.0,0.9333333333333332,0.0,-1.0,1.0529359430604983,6
43900,0.3346190935390549,1.1351351351351353,-0.3469387755102041,1.0286789869952089,0.4982935153583617,9.218023255813954,-0.1666666666666666,0.0,0.2666666666666666,-0.5,0.5,2.42482206405694,6
18413,-0.5212150433944069,0.4811439346323068,-0.7551020408163265,1.7514715947980837,-0.6341296928327645,15.418604651162791,-0.1666666666666666,1.5,0.5333333333333333,0.0,-0.5,3.5576067615658364,6
23594,-0.5665380906460945,0.0,-0.4285714285714285,0.8718001368925393,-0.7419795221843003,22.046511627906977,0.2777777777777778,0.0,0.1333333333333333,0.3333333333333333,0.0,1.0209074733096086,6
8813,0.910318225650916,0.0,-0.8979591836734694,2.854140999315537,1.0928327645051197,8.726744186046512,-0.1111111111111111,0.0,-0.8666666666666667,-0.8333333333333334,-0.5,1.586076512455516,6
9245,0.910318225650916,0.0,-0.8979591836734694,5.3279945242984255,1.0928327645051197,11.732558139534884,-0.1111111111111111,0.0,-0.7333333333333333,0.0,0.0,0.4192615658362989,6
