,repo_name,compound,rank,stars,username,issues,days_since_lc,repos_by_user,day,month,year,forks,cluster_result
167109,-0.0004821600771456,0.0,0.979591836734694,-1.2188911704312115,-0.4982935153583617,-0.3895348837209302,27.444444444444443,-0.5,-0.4666666666666667,0.6666666666666666,1.0,-0.7119661921708185,5
92801,0.5183220829315333,0.0,-0.3673469387755102,0.3781656399726215,1.101023890784983,-0.2093023255813953,10.555555555555555,0.5,0.7333333333333333,-0.3333333333333333,0.5,0.8807829181494662,5
130269,0.0689488910318225,0.0,-0.4081632653061224,1.0609171800136892,-1.202047781569966,-0.313953488372093,11.666666666666666,0.0,0.6666666666666666,-0.5,0.5,1.2962633451957295,5
89721,0.6779170684667309,-0.4811439346323068,0.7755102040816326,-0.6199863107460644,-0.6293515358361774,-0.3284883720930232,19.33333333333333,0.0,-1.0,-0.6666666666666666,-1.0,-0.5720640569395018,5
3185,0.0675024108003857,0.2426147077309868,0.1632653061224489,0.4530458590006844,-0.3078498293515358,-0.2965116279069767,16.5,3.5,-0.7333333333333333,-0.6666666666666666,0.5,0.170373665480427,5
133799,-0.6991321118611379,0.0,-0.8367346938775511,1.4919233401779604,-1.1255972696245733,-0.1308139534883721,9.88888888888889,0.0,-0.4666666666666667,-0.5,1.0,0.8992437722419929,5
124721,0.2815814850530376,0.0,0.7959183673469388,-0.7957563312799453,0.1747440273037542,-0.2616279069767442,22.77777777777778,0.0,0.4666666666666667,0.8333333333333334,1.0,-0.6129893238434164,5
144033,-0.0699132111861138,0.0,0.2448979591836734,-0.6184804928131417,0.731740614334471,-0.1511627906976744,15.166666666666666,0.0,0.7333333333333333,0.8333333333333334,1.0,-0.5113434163701067,5
80909,-0.8220829315332691,0.0,0.1020408163265306,0.1953456536618754,-0.2477815699658703,-0.311046511627907,14.72222222222222,1.5,0.4666666666666667,-0.5,0.5,0.1950622775800711,5
159140,0.3341369334619093,0.0,0.1428571428571428,-0.9973990417522244,0.7119453924914676,-0.3401162790697674,16.61111111111111,0.0,0.6,-0.8333333333333334,1.0,-0.6919483985765125,5
120370,0.3471552555448409,1.1351351351351353,0.0408163265306122,-0.6550308008213552,-0.4484641638225256,-0.0174418604651162,14.666666666666666,0.0,0.5333333333333333,-0.1666666666666666,1.0,-0.3652135231316726,5
166691,0.5554484088717454,0.0,0.7142857142857143,-1.2111567419575633,1.11740614334471,-0.3924418604651162,20.61111111111111,0.0,-0.3333333333333333,0.8333333333333334,1.0,-0.7004003558718861,5
